name,datetime_utc,latitude_deg,longitude_deg,altitude_km
GSAT0206 (GALILEO 10),2025-10-17 06:02:22.045330,32.2270036015492,-94.40346050742363,23229.564169925823
GSAT0206 (GALILEO 10),2025-10-17 06:12:22.045330,29.045487366159655,-93.61268773113878,23229.308515257813
GSAT0206 (GALILEO 10),2025-10-17 06:22:22.045330,25.787983782088222,-93.02133650874346,23229.088488546382
GSAT0206 (GALILEO 10),2025-10-17 06:32:22.045330,22.468116756169653,-92.59706712682268,23228.9211401447
GSAT0206 (GALILEO 10),2025-10-17 06:42:22.045330,19.097543950655893,-92.31091671633473,23228.822113272447
GSAT0206 (GALILEO 10),2025-10-17 06:52:22.045330,15.686362251922823,-92.13686559985202,23228.805233655385
GSAT0206 (GALILEO 10),2025-10-17 07:02:22.045330,12.243449887798034,-92.05135470475854,23228.8821412321
GSAT0206 (GALILEO 10),2025-10-17 07:12:22.045330,8.77675547725111,-92.03279904210991,23229.0619723229
GSAT0206 (GALILEO 10),2025-10-17 07:22:22.045330,5.293544987395138,-92.061117572309,23229.351099521005
GSAT0206 (GALILEO 10),2025-10-17 07:32:22.045330,1.8006171317081487,-92.11728536562099,23229.7529352787
GSAT0206 (GALILEO 10),2025-10-17 07:42:22.045330,-1.695503051161909,-92.18290585716069,23230.267803744242
GSAT0206 (GALILEO 10),2025-10-17 07:52:22.045330,-5.188383446798053,-92.23979665488783,23230.892883893976
GSAT0206 (GALILEO 10),2025-10-17 08:02:22.045330,-8.671508459813532,-92.26958027328607,23231.62222542756
GSAT0206 (GALILEO 10),2025-10-17 08:12:22.045330,-12.138098655915615,-92.2532705429461,23232.44683728814
GSAT0206 (GALILEO 10),2025-10-17 08:22:22.045330,-15.580917990665036,-92.17084603731834,23233.35484706806
GSAT0206 (GALILEO 10),2025-10-17 08:32:22.045330,-18.99205967714495,-92.00080389269898,23234.331727995475
GSAT0206 (GALILEO 10),2025-10-17 08:42:22.045330,-22.36270101421839,-91.71969164268917,23235.360588705054
GSAT0206 (GALILEO 10),2025-10-17 08:52:22.045330,-25.68281671279389,-91.30162261772703,23236.422519605127
GSAT0206 (GALILEO 10),2025-10-17 09:02:22.045330,-28.940839805299195,-90.71779455776984,23237.49698839528
GSAT0206 (GALILEO 10),2025-10-17 09:12:22.045330,-32.123259867197156,-89.93605522624068,23238.562276189245
GSAT0206 (GALILEO 10),2025-10-17 09:22:22.045330,-35.21415141375446,-88.920598625533,23239.595944782362
GSAT0209 (GALILEO 12),2025-10-16 09:22:22.045330,-37.44052885630964,153.70865498194996,23241.36173180339
GSAT0209 (GALILEO 12),2025-10-16 09:32:22.045330,-40.37407473640684,155.1693611966075,23242.319906696794
GSAT0209 (GALILEO 12),2025-10-16 09:42:22.045330,-43.159538400478645,156.98113554917396,23243.180519399677
GSAT0209 (GALILEO 12),2025-10-16 09:52:22.045330,-45.767089098220396,159.19099224547844,23243.922340922043
GSAT0209 (GALILEO 12),2025-10-16 10:02:22.045330,-48.161807879871915,161.84283826988542,23244.525745770417
GSAT0209 (GALILEO 12),2025-10-16 10:12:22.045330,-50.30372115916074,164.97101928147254,23244.973162627484
GSAT0209 (GALILEO 12),2025-10-16 10:22:22.045330,-52.1486553228974,168.5910708569659,23245.24948549334
GSAT0209 (GALILEO 12),2025-10-16 10:32:22.045330,-53.65033808428711,172.6883795607205,23245.342436088402
